"Redeem id","Creator id","Sender id","Diamonds earned from this gifter (so far)","Gifter spend coins on this creator (so far)","Gifter total purchased coins (so far)","Share","Flag","Suspicious diamonds","Sum of suspicious diamonds","Sum of diamonds earned from this gifter (so far)","Fraud ratio","Is fraudulent"
"5139122","2625464604","497425507","69","99","3300","0.03000000000000000000",0,"0","2223","6464","0.34390470297029702970",False
"5139122","2625464604","2738984475","209","306","7500","0.04080000000000000000",0,"0","2223","6464","0.34390470297029702970",False
"5139122","2625464604","2523700402","69","99","1300","0.07615384615384615385",0,"0","2223","6464","0.34390470297029702970",False
"5139122","2625464604","2600655308","332","476","2700","0.17629629629629629630",0,"0","2223","6464","0.34390470297029702970",False
"5139122","2625464604","2533676120","69","99","7975","0.01241379310344827586",0,"0","2223","6464","0.34390470297029702970",False
"5139122","2625464604","2533270542","124","178","2550","0.06980392156862745098",0,"0","2223","6464","0.34390470297029702970",False
"5139122","2625464604","2896362093","2223","3030","600","5.0500000000000000",1,"2223","2223","6464","0.34390470297029702970",False
"5139122","2625464604","2847120297","60","79","1050","0.07523809523809523810",0,"0","2223","6464","0.34390470297029702970",False
"5139122","2625464604","2533209928","25","40","1200","0.03333333333333333333",0,"0","2223","6464","0.34390470297029702970",False
"5138832","2615576300","2778824903","69","99","100","0.99000000000000000000",1,"69","69","3448","0.02001160092807424594",False
"5138832","2615576300","2918540293","56","83","3500","0.02371428571428571429",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2698674520","868","1243","23000","0.05404347826086956522",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2783654141","138","198","3400","0.05823529411764705882",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2877256661","193","277","4800","0.05770833333333333333",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","97989585","935","1343","23635","0.05682250899090332135",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2829333501","125","182","775","0.23483870967741935484",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2728042232","838","1198","9240","0.12965367965367965368",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2905538609","69","99","2400","0.04125000000000000000",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2619378546","54","78","2700","0.02888888888888888889",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2775055285","34","49","1150","0.04260869565217391304",0,"0","69","3448","0.02001160092807424594",False
"5138832","2615576300","2843640883","69","99","500","0.19800000000000000000",0,"0","69","3448","0.02001160092807424594",False
"5141922","2638493562","2603145442","6903","9879","24750","0.39915151515151515152",0,"0","0","6903","0.00000000000000000000",False
"5145194","2727938722","2559249152","220","316","5700","0.05543859649122807018",0,"0","8279","15532","0.53302858614473345352",False
"5145194","2727938722","2638665594","6942","9983","13420","0.74388971684053651267",0,"0","8279","15532","0.53302858614473345352",False
"5145194","2727938722","2536172330","69","99","2200","0.04500000000000000000",0,"0","8279","15532","0.53302858614473345352",False
"5145194","2727938722","2624981266","8279","11843","14700","0.80564625850340136054",1,"8279","8279","15532","0.53302858614473345352",False
"5145194","2727938722","2920152933","22","33","300","0.11000000000000000000",0,"0","8279","15532","0.53302858614473345352",False
"5141838","2562071380","2673200748","55","79","22500","0.00351111111111111111",0,"0","69","1970","0.03502538071065989848",False
"5141838","2562071380","143801771","1527","2194","3075","0.71349593495934959350",0,"0","69","1970","0.03502538071065989848",False
"5141838","2562071380","2845674135","49","73","1200","0.06083333333333333333",0,"0","69","1970","0.03502538071065989848",False
"5141838","2562071380","2509902997","72","104","116500","0.00089270386266094421",0,"0","69","1970","0.03502538071065989848",False
"5141838","2562071380","2909147339","5","8","100","0.08000000000000000000",0,"0","69","1970","0.03502538071065989848",False
"5141838","2562071380","2830115315","99","147","600","0.24500000000000000000",0,"0","69","1970","0.03502538071065989848",False
"5141838","2562071380","2919903829","69","99","100","0.99000000000000000000",1,"69","69","1970","0.03502538071065989848",False
"5141838","2562071380","192361","69","99","5710","0.01733800350262697023",0,"0","69","1970","0.03502538071065989848",False
"5141838","2562071380","2786910153","25","40","6100","0.00655737704918032787",0,"0","69","1970","0.03502538071065989848",False
"5145424","2737608196","2893856567","124","178","10000","0.01780000000000000000",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2826961698","30","48","28850","0.00166377816291161179",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2510034275","261","375","6000","0.06250000000000000000",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2523741930","5","8","30000","0.00026666666666666667",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2773561981","8744","12494","15500","0.80606451612903225806",1,"8744","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2847157261","276","396","96000","0.00412500000000000000",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2610287806","55","79","350","0.22571428571428571429",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2920163727","5","8","2525","0.00316831683168316832",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2542604280","60","87","1220","0.07131147540983606557",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2719184250","2617","3745","6690","0.55979073243647234679",0,"0","8744","12246","0.71402907071696880614",True
"5145424","2737608196","2749273163","69","99","5400","0.01833333333333333333",0,"0","8744","12246","0.71402907071696880614",True
"5138008","2843276391","2918925367","4549","6499","19000","0.34205263157894736842",0,"0","0","4549","0.00000000000000000000",False
"5138350","2590387746","2821425779","1243","1785","5000","0.35700000000000000000",0,"0","2308","7422","0.31096739423336028025",False
"5138350","2590387746","2508279589","158","211","2058","0.10252672497570456754",0,"0","2308","7422","0.31096739423336028025",False
"5138350","2590387746","2537175454","2404","3442","7500","0.45893333333333333333",0,"0","2308","7422","0.31096739423336028025",False
"5138350","2590387746","2619514846","2308","2999","3600","0.83305555555555555556",1,"2308","2308","7422","0.31096739423336028025",False
"5138350","2590387746","2702831870","574","823","3550","0.23183098591549295775",0,"0","2308","7422","0.31096739423336028025",False
"5138350","2590387746","2607725842","213","306","4450","0.06876404494382022472",0,"0","2308","7422","0.31096739423336028025",False
"5138350","2590387746","2535130056","10","16","175","0.09142857142857142857",0,"0","2308","7422","0.31096739423336028025",False
"5138350","2590387746","2533679474","209","299","3000","0.09966666666666666667",0,"0","2308","7422","0.31096739423336028025",False
"5138350","2590387746","2857052967","303","441","1100","0.40090909090909090909",0,"0","2308","7422","0.31096739423336028025",False
"5144960","2852350235","2508069835","50","72","11175","0.00644295302013422819",0,"0","0","7583","0.00000000000000000000",False
"5144960","2852350235","2857798315","7518","10743","141900","0.07570824524312896406",0,"0","0","7583","0.00000000000000000000",False
"5144960","2852350235","2579615280","15","24","120","0.20000000000000000000",0,"0","0","7583","0.00000000000000000000",False
"5145648","2603325732","2541367222","69","99","4250","0.02329411764705882353",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2739342242","69","99","61500","0.00160975609756097561",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2786564429","69","99","100","0.99000000000000000000",1,"69","69","4468","0.01544315129811996419",False
"5145648","2603325732","2756067193","69","99","13000","0.00761538461538461538",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2638742802","69","99","1775","0.05577464788732394366",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2881922641","2099","2999","32500","0.09227692307692307692",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2919006359","22","33","800","0.04125000000000000000",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2916150785","770","1100","140800","0.00781250000000000000",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2526545116","34","49","3300","0.01484848484848484848",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2611599798","155","223","13870","0.01607786589762076424",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2453741487","69","99","545","0.18165137614678899083",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2534979334","69","99","345","0.28695652173913043478",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2603969114","69","99","3750","0.02640000000000000000",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2675339328","69","99","3240","0.03055555555555555556",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2695358768","69","99","1500","0.06600000000000000000",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","764145388","492","710","900","0.78888888888888888889",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","701308066","68","98","3200","0.03062500000000000000",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2640297404","69","99","1320","0.07500000000000000000",0,"0","69","4468","0.01544315129811996419",False
"5145648","2603325732","2623211968","69","99","400","0.24750000000000000000",0,"0","69","4468","0.01544315129811996419",False
"5138718","2552579724","2634327352","17","25","9425","0.00265251989389920424",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2536042706","3951","5652","9000","0.62800000000000000000",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2662594278","69","99","480","0.20625000000000000000",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2781719407","69","99","1300","0.07615384615384615385",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2736900302","10","16","2315","0.00691144708423326134",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2917197785","5","8","1300","0.00615384615384615385",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2725151194","55","79","120","0.65833333333333333333",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2918085283","69","99","445","0.22247191011235955056",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2567187520","69","99","1175","0.08425531914893617021",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2778703765","69","99","110","0.90000000000000000000",1,"69","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2529489492","138","198","4560","0.04342105263157894737",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2910104027","74","107","500","0.21400000000000000000",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2571958156","5019","7185","10367","0.69306453168708401659",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2776089539","69","99","3500","0.02828571428571428571",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2659582164","193","277","32250","0.00858914728682170543",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2905678707","139","211","175","1.2057142857142857",1,"139","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2604655060","74","107","1660","0.06445783132530120482",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2623393746","55","79","1200","0.06583333333333333333",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2703983788","65","95","860","0.11046511627906976744",0,"0","5104","27000","0.18903703703703703704",False
"5138718","2552579724","2550346568","5","8","360","0.02222222222222222222",0,"0","5104","27000","0.18903703703703703704",False
